Search City,Job Title,Company,Location,Required Skills,Posted Date,Job URL,job_description_clean,training,sop,compliance,safety,certification,any_sop
Delhi,Store and Dispatch Executive,Mahabir Plastic,Faridabad,Store Executive | Dispatch Executive | Stores | Dispatch,3+ weeks ago,https://www.naukri.com/job-listings-store-and-dispatch-executive-mahabir-plastic-industries-faridabad-0-to-3-years-280624501248,store and dispatch executive mahabir plastic faridabad store executive | dispatch executive | stores | dispatch,0,0,0,0,0,False
Delhi,Dispatch Executive,Aos Products,Ghaziabad,dispatch | production | logistics | delivery operations | transportation | Delivery | Operations,3+ weeks ago,https://www.naukri.com/job-listings-dispatch-executive-aos-products-pvt-ltd-ghaziabad-4-to-6-years-211125500143,dispatch executive aos products ghaziabad dispatch | production | logistics | delivery operations | transportation | delivery | operations,0,0,0,0,0,False
Delhi,Dispatch Executive,Eternal Homes,New Delhi(Ghitorni),Dispatch | Inventory | Dispatch Planning | Logistics | Planning,4 days ago,https://www.naukri.com/job-listings-dispatch-executive-eternal-homes-new-delhi-2-to-4-years-220626001605,dispatch executive eternal homes new delhi(ghitorni) dispatch | inventory | dispatch planning | logistics | planning,0,0,0,0,0,False
Delhi,Pre Dispatch Inspection Executive (PDI Executive),Mistnokriwala,Faridabad,Product quality | Basic | Pre dispatch inspection | Quality standards | Compliance | Quality inspection | Senior Executive | Packaging,2 weeks ago,https://www.naukri.com/job-listings-pre-dispatch-inspection-executive-pdi-executive-mistnokriwala-faridabad-3-to-8-years-110626501073,pre dispatch inspection executive (pdi executive) mistnokriwala faridabad product quality | basic | pre dispatch inspection | quality standards | compliance | quality inspection | senior executive | packaging,0,0,1,0,0,True
Delhi,Dispatch Executive,HDI OUTSOURCING SERVICES PVT LTD,Faridabad(Sector 57),Dispatch | E Way Bill | Order Processing | Inventory | Dispatch Planning | Processing | Order fulfillment | E,3 weeks ago,https://www.naukri.com/job-listings-dispatch-executive-hdi-outsourcing-services-faridabad-2-to-3-years-300526007955,dispatch executive hdi outsourcing services pvt ltd faridabad(sector 57) dispatch | e way bill | order processing | inventory | dispatch planning | processing | order fulfillment | e,0,0,0,0,0,False
Delhi,Dispatch Executive,Indygreen,New Delhi(Chander Vihar),Supply Chain Management | Export Logistics | Dispatch Planning | Logistics | Dispatch | Order Processing | Processing | Process,5 days ago,https://www.naukri.com/job-listings-dispatch-executive-indygreen-new-delhi-2-to-3-years-200626015144,dispatch executive indygreen new delhi(chander vihar) supply chain management | export logistics | dispatch planning | logistics | dispatch | order processing | processing | process,0,0,0,0,0,False
Delhi,Dispatch Executive,Nirvaan Enterprises,Delhi / NCR,Dispatch | E Way Bill | Order Processing | Inventory | Logistics | Dispatch Planning | Processing | Order fulfillment,1 week ago,https://www.naukri.com/job-listings-dispatch-executive-nirvaan-enterprises-delhi-ncr-2-to-5-years-160626027118,dispatch executive nirvaan enterprises delhi / ncr dispatch | e way bill | order processing | inventory | logistics | dispatch planning | processing | order fulfillment,0,0,0,0,0,False
Chennai,Fleet Supervisor,Acko,Chennai,fleet | data management | team management | administration | presentation skills | logistics | problem solving | analysis,3+ weeks ago,https://www.naukri.com/job-listings-fleet-supervisor-acko-chennai-1-to-3-years-241225503689,fleet supervisor acko chennai fleet | data management | team management | administration | presentation skills | logistics | problem solving | analysis,0,0,0,0,0,False
Chennai,Transport Coordinator,Sitics Logistic Solutions,"Chennai, Tiruchirapalli, Bengaluru",Transportation | Route Planning | Vehicle Placement | Vehicle | Placement | Planning | Route3,3 days ago,https://www.naukri.com/job-listings-transport-coordinator-sitics-logistic-solutions-chennai-tiruchirapalli-bengaluru-3-to-5-years-220626007871,"transport coordinator sitics logistic solutions chennai, tiruchirapalli, bengaluru transportation | route planning | vehicle placement | vehicle | placement | planning | route3",0,0,0,0,0,False
Chennai,Assistant Manager- Operations -International Voice Process,Annova Solutions Pvt Ltd,Chennai,BPO | Team management | ISO | Process improvement | Budgeting | ITES | Stakeholder management | Operations,1 day ago,https://www.naukri.com/job-listings-assistant-manager-operations-international-voice-process-annova-solutions-pvt-ltd-chennai-0-to-5-years-240626505386,assistant manager- operations -international voice process annova solutions pvt ltd chennai bpo | team management | iso | process improvement | budgeting | ites | stakeholder management | operations,0,0,0,0,0,False
Chennai,Process Associate - Insurance - Madurai,Genpact,"Chennai, Madurai, Coimbatore",insurance | claims | Property And Casualty Insurance | Insurance Claims | Property And Casualty | Claims Processing | Processing | Process,6 days ago,https://www.naukri.com/job-listings-process-associate-insurance-madurai-genpact-madurai-chennai-coimbatore-0-to-2-years-190626018627,"process associate - insurance - madurai genpact chennai, madurai, coimbatore insurance | claims | property and casualty insurance | insurance claims | property and casualty | claims processing | processing | process",0,0,0,0,0,False
Chennai,General Manager / Hotel Operations / Hospitality Management / Hotel GM,India's Leading Hotel Chain,"Chennai, Patna, Pune, Bengaluru, Delhi / NCR, Mumbai (All Areas)",Hotel Management | Hotel GM | Hospitality Management | Hotel Administration | Food & Beverage | Revenue Management | Team Leadership | Hospitality Services,3 days ago,https://www.naukri.com/job-listings-general-manager-hotel-operations-hospitality-management-hotel-gm-freelancer-patna-pune-chennai-bengaluru-delhi-ncr-mumbai-all-areas-10-to-20-years-220626017045,"general manager / hotel operations / hospitality management / hotel gm india's leading hotel chain chennai, patna, pune, bengaluru, delhi / ncr, mumbai (all areas) hotel management | hotel gm | hospitality management | hotel administration | food & beverage | revenue management | team leadership | hospitality services",0,0,0,0,0,False
Chennai,Medical Store Incharge,M/S Sri Sudharsanam Medical Services,Chennai,English | Computer Knowledge | Store Supervision | Tamil | Supervision | Stores | Medical | Computer,1 day ago,https://www.naukri.com/job-listings-medical-store-incharge-m-s-sri-sudharsanam-medical-services-chennai-3-to-5-years-240626934772,medical store incharge m/s sri sudharsanam medical services chennai english | computer knowledge | store supervision | tamil | supervision | stores | medical | computer,0,0,0,0,0,False
Chennai,Courier Operations Staff,Franch Express Courier,Chennai,Logistics | Operations | Courier,3+ weeks ago,https://www.naukri.com/job-listings-courier-operations-staff-franch-express-courier-pvt-ltd-chennai-1-to-5-years-180425501823,courier operations staff franch express courier chennai logistics | operations | courier,0,0,0,0,0,False
Chennai,Senior Operations Manager,Mrmed,Chennai,six sigma | operations management | team management | performance monitoring | kpi | operational risk | process optimization | process improvement,3+ weeks ago,https://www.naukri.com/job-listings-senior-operations-manager-mrmed-chennai-0-to-1-years-160725500038,senior operations manager mrmed chennai six sigma | operations management | team management | performance monitoring | kpi | operational risk | process optimization | process improvement,0,0,0,0,0,False
Chennai,Store incharge,Shrishri Infrastructure,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Business administration | Retail | Interpersonal skills | Customer management | Financial planning | Retail management | Retail operations | Staff management,3+ weeks ago,https://www.naukri.com/job-listings-store-incharge-shrishri-infrastructure-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-030524501545,"store incharge shrishri infrastructure chennai, kolkata, mumbai, new delhi, hyderabad, pune, bengaluru business administration | retail | interpersonal skills | customer management | financial planning | retail management | retail operations | staff management",0,0,0,0,0,False
Chennai,Branch Manager / Branch Incharge,Sugam Parivahan,"Chennai, Noida, Ludhiana, Mumbai, Tumkur, Tiruppur, Bengaluru",Training | Usage | Head Business Development | Analytical | Billing | Logistics operations | Staff management | Management,3+ weeks ago,https://www.naukri.com/job-listings-branch-manager-branch-incharge-sugam-group-noida-ludhiana-mumbai-tumkur-tiruppur-chennai-bengaluru-8-to-18-years-080724501614,"branch manager / branch incharge sugam parivahan chennai, noida, ludhiana, mumbai, tumkur, tiruppur, bengaluru training | usage | head business development | analytical | billing | logistics operations | staff management | management",1,0,0,0,0,True
Chennai,Process Associate - Insurance - Madurai,Genpact,"Chennai, Madurai, Coimbatore",insurance | claims | Property And Casualty Insurance | Insurance Claims | Property And Casualty | Claims Processing | Processing | Casualty,1 week ago,https://www.naukri.com/job-listings-process-associate-insurance-madurai-genpact-madurai-chennai-coimbatore-0-to-2-years-160626021214,"process associate - insurance - madurai genpact chennai, madurai, coimbatore insurance | claims | property and casualty insurance | insurance claims | property and casualty | claims processing | processing | casualty",0,0,0,0,0,False
Chennai,Process Associate - Insurance - Madurai,Genpact,"Chennai, Madurai, Coimbatore",insurance | claims | Property And Casualty Insurance | Insurance Claims | Property And Casualty | Claims Processing | Processing | Casualty,1 week ago,https://www.naukri.com/job-listings-process-associate-insurance-madurai-genpact-madurai-chennai-coimbatore-0-to-2-years-150626029200,"process associate - insurance - madurai genpact chennai, madurai, coimbatore insurance | claims | property and casualty insurance | insurance claims | property and casualty | claims processing | processing | casualty",0,0,0,0,0,False
Chennai,Process Associate - Insurance - Madurai,Genpact,"Chennai, Madurai, Coimbatore",insurance | claims | Property And Casualty Insurance | Insurance Claims | Property And Casualty | Claims Processing | Process | Processing,2 weeks ago,https://www.naukri.com/job-listings-process-associate-insurance-madurai-genpact-madurai-chennai-coimbatore-0-to-2-years-110626029659,"process associate - insurance - madurai genpact chennai, madurai, coimbatore insurance | claims | property and casualty insurance | insurance claims | property and casualty | claims processing | process | processing",0,0,0,0,0,False
Chennai,Process Associate - Insurance - Madurai,Genpact,"Chennai, Madurai, Coimbatore",insurance | claims | Property And Casualty Insurance | Insurance Claims | Property And Casualty | Claims Processing | Processing | Casualty,3 weeks ago,https://www.naukri.com/job-listings-process-associate-insurance-madurai-genpact-madurai-chennai-coimbatore-0-to-3-years-290526011602,"process associate - insurance - madurai genpact chennai, madurai, coimbatore insurance | claims | property and casualty insurance | insurance claims | property and casualty | claims processing | processing | casualty",0,0,0,0,0,False
Chennai,Process Associate - Insurance - Madurai,Genpact,"Chennai, Madurai, Coimbatore",insurance | claims | Property And Casualty Insurance | Insurance Claims | Property And Casualty | Claims Processing | Process | Processing,3+ weeks ago,https://www.naukri.com/job-listings-process-associate-insurance-madurai-genpact-madurai-chennai-coimbatore-0-to-3-years-250526011002,"process associate - insurance - madurai genpact chennai, madurai, coimbatore insurance | claims | property and casualty insurance | insurance claims | property and casualty | claims processing | process | processing",0,0,0,0,0,False
Chennai,T24 Developer with Data Migration,Cognizant,Chennai,data | enterprise | data warehousing | data mapping | data migration | relational databases | business intelligence | sql,4 days ago,https://www.naukri.com/job-listings-t24-developer-with-data-migration-cognizant-chennai-4-to-6-years-210626003957,t24 developer with data migration cognizant chennai data | enterprise | data warehousing | data mapping | data migration | relational databases | business intelligence | sql,0,0,0,0,0,False
Chennai,Hr Executive And Recruiter,Lingeshwaran Thulukkanam,Chennai(Porur),HR Generalist Activities | End To End Recruitment | Talent Acquisition | End | Hrsd | End To End | Recruitment | Acquisition,1 day ago,https://www.naukri.com/job-listings-hr-executive-and-recruiter-lingeshwaran-thulukkanam-chennai-0-to-2-years-250626045831,hr executive and recruiter lingeshwaran thulukkanam chennai(porur) hr generalist activities | end to end recruitment | talent acquisition | end | hrsd | end to end | recruitment | acquisition,0,0,0,0,0,False
Chennai,Operations Manager,ti Steps,"Chennai, Hyderabad, Bengaluru",Branch Operations | Lead Operations | Business Operations | Operations | Operations Management | Healthcare Operations | Bpo Operations | Last Mile Delivery,1 week ago,https://www.naukri.com/job-listings-operations-manager-ti-steps-hyderabad-chennai-bengaluru-1-to-2-years-131025001519,"operations manager ti steps chennai, hyderabad, bengaluru branch operations | lead operations | business operations | operations | operations management | healthcare operations | bpo operations | last mile delivery",0,0,0,0,0,False
Chennai,Head Operations,Eventexpo Technology Solutions,Chennai(Porur),Business Operations | Production Operations | Operations | Operations Management | Management | Production | Production Operation,2 days ago,https://www.naukri.com/job-listings-head-operations-eventexpo-technology-solutions-chennai-5-to-10-years-230626943530,head operations eventexpo technology solutions chennai(porur) business operations | production operations | operations | operations management | management | production | production operation,0,0,0,0,0,False
Chennai,Asst . Operations Manager,Unicare Services,Chennai,operations management | team management | back office operations | customer service | team handling | business development | customer support | client relationship management,2 weeks ago,https://www.naukri.com/job-listings-asst-operations-manager-unicare-services-chennai-3-to-4-years-110626500320,asst . operations manager unicare services chennai operations management | team management | back office operations | customer service | team handling | business development | customer support | client relationship management,0,0,0,0,0,False
Chennai,Executive - Warehouse Operations - Contract Logistics,DP World,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",Outbound | Operations management | Warehouse | contract logistics | Warehouse Executive | Compliance | Warehouse operations | Inventory,3+ weeks ago,https://www.naukri.com/job-listings-executive-warehouse-operations-contract-logistics-dp-world-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-080825502552,"executive - warehouse operations - contract logistics dp world chennai, kolkata, mumbai, new delhi, hyderabad, pune, bengaluru outbound | operations management | warehouse | contract logistics | warehouse executive | compliance | warehouse operations | inventory",0,0,1,0,0,True
Chennai,Executive - SCM,Avery Dennison,"Chennai, Hyderabad, Coimbatore",Order management | MS Office suite | PPC | Workflow | Oracle ERP | Material planning | Manager Quality Control | Customer service,3+ weeks ago,https://www.naukri.com/job-listings-executive-scm-avery-dennison-india-pvt-ltd-hyderabad-chennai-coimbatore-2-to-3-years-300426501987,"executive - scm avery dennison chennai, hyderabad, coimbatore order management | ms office suite | ppc | workflow | oracle erp | material planning | manager quality control | customer service",0,0,0,0,0,False
Chennai,WAREHOUSE EXECUTIVE (Receipts & Dispatch),Annai Enterprises Private Limited,Chennai,dispatch | shipment | operations | logistics | warehouse managementinventory | warehouse | inventory management | Receipt,3+ weeks ago,https://www.naukri.com/job-listings-warehouse-executive-receipts-dispatch-annai-enterprises-pvt-ltd-chennai-2-to-6-years-240326507318,warehouse executive (receipts & dispatch) annai enterprises private limited chennai dispatch | shipment | operations | logistics | warehouse managementinventory | warehouse | inventory management | receipt,0,0,0,0,0,False
Chennai,Executive - Dispatch (only BE/DIP For Tier1 Steel & Auto Steel MNC)4LP,Send CV to cv.ch1@adonisstaff.in / Tier1 Automotive MNC & Client of Adonis Recruitment Consultants,"Chennai(Irungattukottai), Sriperumbudur",Dispatch | Logistics | Inventory Control | Outbound Logistics | Freight Management | Transporters | Dispatch Planning | Dispatch Scheduling,1 week ago,https://www.naukri.com/job-listings-executive-dispatch-only-be-dip-for-tier1-steel-auto-steel-mnc-4lp-adonis-recruitment-consultants-sriperumbudur-chennai-3-to-7-years-280326011241,"executive - dispatch (only be/dip for tier1 steel & auto steel mnc)4lp send cv to cv.ch1@adonisstaff.in / tier1 automotive mnc & client of adonis recruitment consultants chennai(irungattukottai), sriperumbudur dispatch | logistics | inventory control | outbound logistics | freight management | transporters | dispatch planning | dispatch scheduling",0,0,0,0,0,False
Chennai,Executive - Stores,Lifecell,"Chennai, Chengalpattu, Tambaram",GRN | Material Management | Stores Maintenance | Material Receipt | Stores | Maintenance | Management | Materials,1 week ago,https://www.naukri.com/job-listings-executive-stores-lifecell-chengalpattu-tambaram-chennai-1-to-3-years-170525019466,"executive - stores lifecell chennai, chengalpattu, tambaram grn | material management | stores maintenance | material receipt | stores | maintenance | management | materials",0,0,0,0,0,False
Chennai,Store Executive,Fusion Engineering,Chennai(Kovur),Store Operations | Stores | Store Operation | Operations,1 day ago,https://www.naukri.com/job-listings-store-executive-fusion-engineering-chennai-0-to-3-years-250626010756,store executive fusion engineering chennai(kovur) store operations | stores | store operation | operations,0,0,0,0,0,False
Chennai,Store Executive,Sidharth Foundation & Housing,Chennai(Kanathur +1),GRN | Store Keeping | Store Management | Stores | Management,1 week ago,https://www.naukri.com/job-listings-store-executive-sidharth-foundation-housing-ltd-chennai-2-to-4-years-130626011633,store executive sidharth foundation & housing chennai(kanathur +1) grn | store keeping | store management | stores | management,0,0,0,0,0,False
Chennai,WAREHOUSE EXECUTIVE (Receipts & Dispatch),Daebu Automotive,Chennai,journal voucher | grn | dispatch | warehouse operations | warehouse management | purchase entry | logistics | accounting,3 weeks ago,https://www.naukri.com/job-listings-warehouse-executive-receipts-dispatch-daebu-automotive-seat-chennai-2-to-5-years-010626502358,warehouse executive (receipts & dispatch) daebu automotive chennai journal voucher | grn | dispatch | warehouse operations | warehouse management | purchase entry | logistics | accounting,0,0,0,0,0,False
Chennai,Store Executive,Sumirun India,Chennai(Nungambakkam),Store Operations | Store Operation | Store Setup | Retail Sales | Counter Sales | Showroom Sales | Retail Operations | Store Management,1 week ago,https://www.naukri.com/job-listings-store-executive-sumirun-india-chennai-1-to-3-years-150626012533,store executive sumirun india chennai(nungambakkam) store operations | store operation | store setup | retail sales | counter sales | showroom sales | retail operations | store management,0,0,0,0,0,False
Chennai,Senior Stores Executive,Data Patterns,Chennai,Store Operations | Inventory Control | Material Requirement Planning | JIT | Abc Analysis | Warehouse Operations | Store Operation | Operations,1 week ago,https://www.naukri.com/job-listings-senior-stores-executive-data-patterns-chennai-8-to-10-years-290425020887,senior stores executive data patterns chennai store operations | inventory control | material requirement planning | jit | abc analysis | warehouse operations | store operation | operations,0,0,0,0,0,False
Chennai,Admin & Accounts Logistics Executive,GAW Industries,Chennai(Nungambakkam),Administration | Logistics | Accounts Handling | Handling | Accounting,2 days ago,https://www.naukri.com/job-listings-admin-accounts-logistics-executive-gaw-industries-chennai-1-to-3-years-090426016964,admin & accounts logistics executive gaw industries chennai(nungambakkam) administration | logistics | accounts handling | handling | accounting,0,0,0,0,0,False
Chennai,WAREHOUSE EXECUTIVE (Receipts & Dispatch),ProConnect,Chennai,application software | dispatch | shipment | supply chain | warehouse management | warehouse operations | logistics | warehouse,3+ weeks ago,https://www.naukri.com/job-listings-warehouse-executive-receipts-dispatch-proconnect-supply-chain-solutions-ltd-chennai-2-to-5-years-030426502830,warehouse executive (receipts & dispatch) proconnect chennai application software | dispatch | shipment | supply chain | warehouse management | warehouse operations | logistics | warehouse,0,0,0,0,0,False
Chennai,Executive - Operations (Dispatch),Movin,Chennai,cost reduction | operations management | dispatch | software | iso | logistics | problem solving | inventory,1 week ago,https://www.naukri.com/job-listings-executive-operations-dispatch-movin-chennai-1-to-2-years-160626504384,executive - operations (dispatch) movin chennai cost reduction | operations management | dispatch | software | iso | logistics | problem solving | inventory,0,0,0,0,0,False
Chennai,Logistics Executive,Medilabs,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",shipment | logistics management | supply chain | warehouse operations | logistics operations | freight forwarding | logistics | executive logistics,3+ weeks ago,https://www.naukri.com/job-listings-logistics-executive-medilabs-biohygea-global-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-161024503294,"logistics executive medilabs chennai, kolkata, mumbai, new delhi, hyderabad, pune, bengaluru shipment | logistics management | supply chain | warehouse operations | logistics operations | freight forwarding | logistics | executive logistics",0,0,0,0,0,False
Chennai,Store Executive,Sheela Group,"Chennai, Pune, Mumbai (All Areas)",Store Keeping | Store Management | Stores | Management,3 weeks ago,https://www.naukri.com/job-listings-store-executive-sheela-group-pune-chennai-mumbai-all-areas-0-to-5-years-040626011396,"store executive sheela group chennai, pune, mumbai (all areas) store keeping | store management | stores | management",0,0,0,0,0,False
Bengaluru,Fleet Supervisor,Bill Rock,Bengaluru,Vehicle Management | Volunteering | Fleet Management | Transport Operations | Vehicle | Management | Transportation | Fleet,6 days ago,https://www.naukri.com/job-listings-fleet-supervisor-bill-rock-bengaluru-2-to-4-years-190626018010,fleet supervisor bill rock bengaluru vehicle management | volunteering | fleet management | transport operations | vehicle | management | transportation | fleet,0,0,0,0,0,False
Bengaluru,Transport Executive,Euroschool Kharadi,"Bengaluru, Mumbai, Hyderabad, Pune",fleet | shipment | supply chain | warehouse operations | documentation | logistics | tracking | transportation operations,3+ weeks ago,https://www.naukri.com/job-listings-transport-executive-euroschool-kharadi-mumbai-hyderabad-pune-bengaluru-2-to-5-years-170225504838,"transport executive euroschool kharadi bengaluru, mumbai, hyderabad, pune fleet | shipment | supply chain | warehouse operations | documentation | logistics | tracking | transportation operations",0,0,0,0,0,False
Bengaluru,Transport Executive,CIEL HR,Bengaluru,Transport Management | Transportation | Safety Management | Vendor coordination | MIS Reporting | Transport Operations | Route Planning | Vehicle Management,2 weeks ago,https://www.naukri.com/job-listings-transport-executive-ciel-hr-bengaluru-6-to-10-years-130426006888,transport executive ciel hr bengaluru transport management | transportation | safety management | vendor coordination | mis reporting | transport operations | route planning | vehicle management,0,0,0,1,0,True
Bengaluru,Urgent Hiring || Service Advisor {Field Role} || Bengaluru,Cars24,Bengaluru(Jakkur),Car Inspection | Automobile | Bodyshop Advisor | Body Shop | Automobile Service | Car Service | Diesel Mechanic | Final Inspection,3 weeks ago,https://www.naukri.com/job-listings-urgent-hiring-service-advisor-field-role-bengaluru-cars24-bengaluru-1-to-6-years-030126019351,urgent hiring || service advisor {field role} || bengaluru cars24 bengaluru(jakkur) car inspection | automobile | bodyshop advisor | body shop | automobile service | car service | diesel mechanic | final inspection,0,0,0,0,0,False
Bengaluru,Transport Coordinator,Sitics Logistic Solutions,"Bengaluru, Chennai, Tiruchirapalli",Transportation | Route Planning | Vehicle Placement | Vehicle | Placement | Planning | Route3,3 days ago,https://www.naukri.com/job-listings-transport-coordinator-sitics-logistic-solutions-chennai-tiruchirapalli-bengaluru-3-to-5-years-220626007871,"transport coordinator sitics logistic solutions bengaluru, chennai, tiruchirapalli transportation | route planning | vehicle placement | vehicle | placement | planning | route3",0,0,0,0,0,False
Bengaluru,Operation-OPs-Staff,EY,Bengaluru,Finance | Capital Markets | Core Operations | Coaching | Cef | Ai | Forecasting | Communication Skills,3 days ago,https://www.naukri.com/job-listings-operation-ops-staff-ernst-young-llp-bengaluru-3-to-6-years-220626927199,operation-ops-staff ey bengaluru finance | capital markets | core operations | coaching | cef | ai | forecasting | communication skills,0,0,0,0,0,False
Bengaluru,Fleet Executive,Eminent Transit,Bengaluru(Hebbal Kempapura +1),Fleet Operations | Fleet Management | Operations | Management | Fleet,1 day ago,https://www.naukri.com/job-listings-fleet-executive-eminent-transit-bengaluru-2-to-4-years-250626015739,fleet executive eminent transit bengaluru(hebbal kempapura +1) fleet operations | fleet management | operations | management | fleet,0,0,0,0,0,False
Bengaluru,Fleet Executive,Shyamoli Paribahan,"Bengaluru, Kolkata, Hyderabad",Fleet Operations | Fleet Management | Management | Fleet | Operations,3 weeks ago,https://www.naukri.com/job-listings-fleet-executive-shyamoli-paribahan-kolkata-hyderabad-bengaluru-4-to-7-years-140526024716,"fleet executive shyamoli paribahan bengaluru, kolkata, hyderabad fleet operations | fleet management | management | fleet | operations",0,0,0,0,0,False
Bengaluru,Operations Manager,Wise Travel India,Bengaluru,Car Rental | Fleet Management | Operations management | Operations | Management | Fleet | Rent,3+ weeks ago,https://www.naukri.com/job-listings-operations-manager-wise-travel-india-bengaluru-10-to-15-years-250526014370,operations manager wise travel india bengaluru car rental | fleet management | operations management | operations | management | fleet | rent,0,0,0,0,0,False
Bengaluru,Supervisor - Social Inclusion,Saahas Zero Waste,Bengaluru,Waste management | Supervisor | Training | Operations management | Client satisfaction | Field Staff | Fleet management | induction training,3+ weeks ago,https://www.naukri.com/job-listings-supervisor-social-inclusion-saahas-waste-management-pvt-ltd-bengaluru-1-to-3-years-091225501634,supervisor - social inclusion saahas zero waste bengaluru waste management | supervisor | training | operations management | client satisfaction | field staff | fleet management | induction training,1,0,0,0,0,True
Bengaluru,Transport Executive,CIEL HR,"Bengaluru, Bengaluru Rural",Transport executive | Corporate Office | Fleet | Transportation | Good Communication | GPS | Transport Operations | Route Planning,2 weeks ago,https://www.naukri.com/job-listings-transport-executive-ciel-hr-bangalore-rural-bengaluru-6-to-10-years-100626033541,"transport executive ciel hr bengaluru, bengaluru rural transport executive | corporate office | fleet | transportation | good communication | gps | transport operations | route planning",0,0,0,0,0,False
Bengaluru,Employee Transportation Executive,CIEL HR services pvt ltd,"Bengaluru(Brookefield), Bengaluru Rural",Employee Transportation | Vehicle Management | Transportation | Contract Management | Safety Compliance | Statutory Compliance | Transport Management | Transport Operations,2 weeks ago,https://www.naukri.com/job-listings-employee-transportation-executive-ciel-hr-bangalore-rural-bengaluru-6-to-10-years-090626009623,"employee transportation executive ciel hr services pvt ltd bengaluru(brookefield), bengaluru rural employee transportation | vehicle management | transportation | contract management | safety compliance | statutory compliance | transport management | transport operations",0,0,1,1,0,True
Bengaluru,Operations Executive,Lassi Corner,Bengaluru,Branch Operations | Inventory Management | Staff Supervision | Backend Operations | Cafe Management | Backend Process | Management | Supervision,1 day ago,https://www.naukri.com/job-listings-operations-executive-lassi-corner-bengaluru-0-to-2-years-240626932242,operations executive lassi corner bengaluru branch operations | inventory management | staff supervision | backend operations | cafe management | backend process | management | supervision,0,0,0,0,0,False
Bengaluru,General Manager / Hotel Operations / Hospitality Management / Hotel GM,India's Leading Hotel Chain,"Bengaluru, Patna, Pune, Chennai, Delhi / NCR, Mumbai (All Areas)",Hotel Management | Hotel GM | Hospitality Management | Hotel Administration | Food & Beverage | Revenue Management | Team Leadership | Hospitality Services,3 days ago,https://www.naukri.com/job-listings-general-manager-hotel-operations-hospitality-management-hotel-gm-freelancer-patna-pune-chennai-bengaluru-delhi-ncr-mumbai-all-areas-10-to-20-years-220626017045,"general manager / hotel operations / hospitality management / hotel gm india's leading hotel chain bengaluru, patna, pune, chennai, delhi / ncr, mumbai (all areas) hotel management | hotel gm | hospitality management | hotel administration | food & beverage | revenue management | team leadership | hospitality services",0,0,0,0,0,False
Bengaluru,Supervisor Railway Operation and Safety,Smec,Bengaluru,fire safety | construction safety | incident investigation | industrial safety | training programs | safety management | operations | safety,2 days ago,https://www.naukri.com/job-listings-supervisor-railway-operation-and-safety-smec-india-pvt-ltd-bengaluru-5-to-10-years-230626502771,supervisor railway operation and safety smec bengaluru fire safety | construction safety | incident investigation | industrial safety | training programs | safety management | operations | safety,1,0,0,1,0,True
Bengaluru,Clinical Data Specialist,IQVIA,"Hybrid - Bengaluru(Marathahalli), Mumbai(Thane West), Hyderabad(Serlingampally)",Rave | Clinical Data Management | Clinical Data | Data management | Management | Data | Clinical,1 day ago,https://www.naukri.com/job-listings-clinical-data-specialist-iqvia-mumbai-hyderabad-bengaluru-1-to-6-years-250626013879,"clinical data specialist iqvia hybrid - bengaluru(marathahalli), mumbai(thane west), hyderabad(serlingampally) rave | clinical data management | clinical data | data management | management | data | clinical",0,0,0,0,0,False
Bengaluru,Operation Supervisor,World Courier,Bengaluru,Training | Quality standards | Compliance | ISO 9001 | Time management | Packaging | Scheduling | Operations,2 weeks ago,https://www.naukri.com/job-listings-operation-supervisor-world-courier-bengaluru-6-to-7-years-110626503741,operation supervisor world courier bengaluru training | quality standards | compliance | iso 9001 | time management | packaging | scheduling | operations,1,0,1,0,0,True
Bengaluru,Delivery Operations Associate Manager,Accenture,Bengaluru,operations | insurance | risk management | project management | quality control | soc | sla | process improvement,3+ weeks ago,https://www.naukri.com/job-listings-delivery-operations-associate-manager-accenture-solutions-pvt-ltd-bengaluru-10-to-14-years-250526933802,delivery operations associate manager accenture bengaluru operations | insurance | risk management | project management | quality control | soc | sla | process improvement,0,0,0,0,0,False
Bengaluru,Executive - Operations,Bottle Lab Technologies,Bengaluru,cost reduction | operations management | team management | back office operations | back office | warehouse operations | customer service | logistics,3+ weeks ago,https://www.naukri.com/job-listings-executive-operations-bottle-lab-technologies-pvt-ltd-smartq-bengaluru-0-to-2-years-220526504023,executive - operations bottle lab technologies bengaluru cost reduction | operations management | team management | back office operations | back office | warehouse operations | customer service | logistics,0,0,0,0,0,False
Bengaluru,Assistant Manager Operations,Fortis,Bengaluru,cost reduction | operations management | quality control | team management | customer service | team handling | branch operations | operations,3+ weeks ago,https://www.naukri.com/job-listings-assistant-manager-operations-fortis-healthcare-ltd-bengaluru-1-to-6-years-310326502331,assistant manager operations fortis bengaluru cost reduction | operations management | quality control | team management | customer service | team handling | branch operations | operations,0,0,0,0,0,False
